term	gene
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Cav1
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capn7
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capn6
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capn1
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capn3
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capn2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Ptk2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Map2k3
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Capns1
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Map2k6
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Cdc42
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Itgb3
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Mapk4
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Itgam
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Mapk10
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Akt2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Akt1
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Rac1
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Mapk7
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Shc3
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Itgb2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Pik3r2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Map2k2
INTEGRIN MEDIATED CELL ADHESION%WIKIPATHWAYS_20241210%WP74%RATTUS NORVEGICUS	Hras
BIOSYNTHESIS OF ALDOSTERONE AND CORTISOL%WIKIPATHWAYS_20241210%WP508%RATTUS NORVEGICUS	Cyp21a1
BIOSYNTHESIS OF ALDOSTERONE AND CORTISOL%WIKIPATHWAYS_20241210%WP508%RATTUS NORVEGICUS	Hsd3b2
BIOSYNTHESIS OF ALDOSTERONE AND CORTISOL%WIKIPATHWAYS_20241210%WP508%RATTUS NORVEGICUS	Cyp11b2
BIOSYNTHESIS OF ALDOSTERONE AND CORTISOL%WIKIPATHWAYS_20241210%WP508%RATTUS NORVEGICUS	Cyp17a1
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Tbxa2r
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Cnr1
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Cnr2
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptgdr
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptgir
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptger4
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptgfr
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptafr
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptger2
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptger3
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Ptger1
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	S1pr1
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	S1pr3
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	S1pr4
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Lpar1
SMALL LIGAND GPCRS%WIKIPATHWAYS_20241210%WP161%RATTUS NORVEGICUS	Mtnr1a
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Tnf
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp11
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Cep295nl
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp23
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp24
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp14
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp15
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp16
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp2
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp17
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp28
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Timp3
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Timp2
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Timp4
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp9
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Bsg
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Tcf20
MATRIX METALLOPROTEINASES%WIKIPATHWAYS_20241210%WP278%RATTUS NORVEGICUS	Mmp21
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	C5ar2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	F2r
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or3a1e
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or2a5
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Chrm3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Chrm2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr88
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Hrh4
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or2f1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Drd3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Drd4
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Celsr2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr18
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Grpr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Uts2r
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	P2ry13
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr17
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or1e1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adora3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or10a5
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ltb4r2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or10a2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Smo
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Htr2a
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Cnr1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ptgfr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	S1pr1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Prokr2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adora2a
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adgrg1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ednra
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Cxcr1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gnrhr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ntsr1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Grm1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Htr7
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Fshr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Grm8
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr61
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ccr5
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Or1n1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ccr2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr176
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr132
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adra1d
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Cckbr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Alg6
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adgrl2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Adgrl3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr135
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Sstr2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Htr1f
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Rxfp3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Taar3
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Taar2
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Rxfp1
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Taar5
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Ghrhr
GPCRS OTHER%WIKIPATHWAYS_20241210%WP409%RATTUS NORVEGICUS	Gpr183
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd17b7
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd3b5
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd3b1
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd17b3
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd17b4
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd17b1
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd3b2
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Hsd17b2
STEROID BIOSYNTHESIS%WIKIPATHWAYS_20241210%WP66%RATTUS NORVEGICUS	Cyp17a1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F2r
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Plau
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cr2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serping1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cr1l
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Kng2l1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C3ar1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpinf2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Mbl1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Fgb
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Vwf
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Masp1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Masp2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C8b
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Tfpi
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F3
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C4a
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F7
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F8
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpina5
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F9
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpine1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Plaur
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpina1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cfb
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cfd
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C1qb
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C1qa
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cd59b
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cfh
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cfi
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Klkb1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Plg
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Bdkrb1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Kng2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Proc
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C6
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C9
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpind1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cd46
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F10
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C1s
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C1r
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	F12
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Plat
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Thbd
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Pros1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Serpinc1
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	A2m
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cpb2
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	Cd55
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20241210%WP547%RATTUS NORVEGICUS	C1qc
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Gpx3
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Gsr
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Sod1
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Fads2
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Alox5
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Tbxas1
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Mt-co1
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Gpx6
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Cat
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Selenop
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Mtr
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Kmo
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Tbxt
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Xdh
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Ptgds
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Fads1
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Ptgis
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Pnpo
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Mt-co2
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Mthfr
SELENIUM MICRONUTRIENT NETWORK %WIKIPATHWAYS_20241210%WP1310%RATTUS NORVEGICUS	Selenok
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Socs3
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ifnb1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Socs1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Jak2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Jak1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Spi1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Cxcl10
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Eif2ak2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Cxcl9
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ifngr2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Oas1a
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ifngr1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Nos2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Tap1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ciita
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Irf4
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Prkcd
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Cybb
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Il1b
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Irf1
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Irf2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Psmb9
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Irf8
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Isg15
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Hist1h4b
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ifit2
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ptpn11
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Irf9
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Ifng
TYPE II INTERFERON SIGNALING IFNG %WIKIPATHWAYS_20241210%WP1289%RATTUS NORVEGICUS	Reg1a
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20241210%WP1280%RATTUS NORVEGICUS	Aimp2
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20241210%WP1280%RATTUS NORVEGICUS	Maf
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20241210%WP1280%RATTUS NORVEGICUS	Cebpb
TRANSCRIPTIONAL ACTIVATION BY NFE2L2 IN RESPONSE TO PHYTOCHEMICALS%WIKIPATHWAYS_20241210%WP1280%RATTUS NORVEGICUS	Ephb2
